T63422A,"Toxic effect of venom of ants, intentional self-harm, init","Toxic effect of venom of ants, intentional self-harm, initial encounter","Toxic effect of venom of ants, intentional self-harm"
T63422D,"Toxic effect of venom of ants, intentional self-harm, subs","Toxic effect of venom of ants, intentional self-harm, subsequent encounter","Toxic effect of venom of ants, intentional self-harm"
T63422S,"Toxic effect of venom of ants, self-harm, sequela","Toxic effect of venom of ants, intentional self-harm, sequela","Toxic effect of venom of ants, intentional self-harm"
T63423A,"Toxic effect of venom of ants, assault, initial encounter","Toxic effect of venom of ants, assault, initial encounter","Toxic effect of venom of ants, assault"
T63423D,"Toxic effect of venom of ants, assault, subsequent encounter","Toxic effect of venom of ants, assault, subsequent encounter","Toxic effect of venom of ants, assault"
T63423S,"Toxic effect of venom of ants, assault, sequela","Toxic effect of venom of ants, assault, sequela","Toxic effect of venom of ants, assault"
T63424A,"Toxic effect of venom of ants, undetermined, init encntr","Toxic effect of venom of ants, undetermined, initial encounter","Toxic effect of venom of ants, undetermined"
T63424D,"Toxic effect of venom of ants, undetermined, subs encntr","Toxic effect of venom of ants, undetermined, subsequent encounter","Toxic effect of venom of ants, undetermined"
T63424S,"Toxic effect of venom of ants, undetermined, sequela","Toxic effect of venom of ants, undetermined, sequela","Toxic effect of venom of ants, undetermined"
T63431A,"Toxic effect of venom of caterpillars, accidental, init","Toxic effect of venom of caterpillars, accidental (unintentional), initial encounter","Toxic effect of venom of caterpillars, accidental (unintentional)"
T63431D,"Toxic effect of venom of caterpillars, accidental, subs","Toxic effect of venom of caterpillars, accidental (unintentional), subsequent encounter","Toxic effect of venom of caterpillars, accidental (unintentional)"
T63431S,"Toxic effect of venom of caterpillars, accidental, sequela","Toxic effect of venom of caterpillars, accidental (unintentional), sequela","Toxic effect of venom of caterpillars, accidental (unintentional)"
T63432A,"Toxic effect of venom of caterpillars, self-harm, init","Toxic effect of venom of caterpillars, intentional self-harm, initial encounter","Toxic effect of venom of caterpillars, intentional self-harm"
T63432D,"Toxic effect of venom of caterpillars, self-harm, subs","Toxic effect of venom of caterpillars, intentional self-harm, subsequent encounter","Toxic effect of venom of caterpillars, intentional self-harm"
T63432S,"Toxic effect of venom of caterpillars, self-harm, sequela","Toxic effect of venom of caterpillars, intentional self-harm, sequela","Toxic effect of venom of caterpillars, intentional self-harm"
T63433A,"Toxic effect of venom of caterpillars, assault, init encntr","Toxic effect of venom of caterpillars, assault, initial encounter","Toxic effect of venom of caterpillars, assault"
T63433D,"Toxic effect of venom of caterpillars, assault, subs encntr","Toxic effect of venom of caterpillars, assault, subsequent encounter","Toxic effect of venom of caterpillars, assault"
T63433S,"Toxic effect of venom of caterpillars, assault, sequela","Toxic effect of venom of caterpillars, assault, sequela","Toxic effect of venom of caterpillars, assault"
T63434A,"Toxic effect of venom of caterpillars, undetermined, init","Toxic effect of venom of caterpillars, undetermined, initial encounter","Toxic effect of venom of caterpillars, undetermined"
T63434D,"Toxic effect of venom of caterpillars, undetermined, subs","Toxic effect of venom of caterpillars, undetermined, subsequent encounter","Toxic effect of venom of caterpillars, undetermined"
T63434S,"Toxic effect of venom of caterpillars, undetermined, sequela","Toxic effect of venom of caterpillars, undetermined, sequela","Toxic effect of venom of caterpillars, undetermined"
T63441A,"Toxic effect of venom of bees, accidental, init","Toxic effect of venom of bees, accidental (unintentional), initial encounter","Toxic effect of venom of bees, accidental (unintentional)"
T63441D,"Toxic effect of venom of bees, accidental, subs","Toxic effect of venom of bees, accidental (unintentional), subsequent encounter","Toxic effect of venom of bees, accidental (unintentional)"
T63441S,"Toxic effect of venom of bees, accidental, sequela","Toxic effect of venom of bees, accidental (unintentional), sequela","Toxic effect of venom of bees, accidental (unintentional)"
T63442A,"Toxic effect of venom of bees, intentional self-harm, init","Toxic effect of venom of bees, intentional self-harm, initial encounter","Toxic effect of venom of bees, intentional self-harm"
T63442D,"Toxic effect of venom of bees, intentional self-harm, subs","Toxic effect of venom of bees, intentional self-harm, subsequent encounter","Toxic effect of venom of bees, intentional self-harm"
T63442S,"Toxic effect of venom of bees, self-harm, sequela","Toxic effect of venom of bees, intentional self-harm, sequela","Toxic effect of venom of bees, intentional self-harm"
T63443A,"Toxic effect of venom of bees, assault, initial encounter","Toxic effect of venom of bees, assault, initial encounter","Toxic effect of venom of bees, assault"
T63443D,"Toxic effect of venom of bees, assault, subsequent encounter","Toxic effect of venom of bees, assault, subsequent encounter","Toxic effect of venom of bees, assault"
T63443S,"Toxic effect of venom of bees, assault, sequela","Toxic effect of venom of bees, assault, sequela","Toxic effect of venom of bees, assault"
T63444A,"Toxic effect of venom of bees, undetermined, init encntr","Toxic effect of venom of bees, undetermined, initial encounter","Toxic effect of venom of bees, undetermined"
T63444D,"Toxic effect of venom of bees, undetermined, subs encntr","Toxic effect of venom of bees, undetermined, subsequent encounter","Toxic effect of venom of bees, undetermined"
T63444S,"Toxic effect of venom of bees, undetermined, sequela","Toxic effect of venom of bees, undetermined, sequela","Toxic effect of venom of bees, undetermined"
T63451A,"Toxic effect of venom of hornets, accidental, init","Toxic effect of venom of hornets, accidental (unintentional), initial encounter","Toxic effect of venom of hornets, accidental (unintentional)"
T63451D,"Toxic effect of venom of hornets, accidental, subs","Toxic effect of venom of hornets, accidental (unintentional), subsequent encounter","Toxic effect of venom of hornets, accidental (unintentional)"
T63451S,"Toxic effect of venom of hornets, accidental, sequela","Toxic effect of venom of hornets, accidental (unintentional), sequela","Toxic effect of venom of hornets, accidental (unintentional)"
T63452A,"Toxic effect of venom of hornets, self-harm, init","Toxic effect of venom of hornets, intentional self-harm, initial encounter","Toxic effect of venom of hornets, intentional self-harm"
T63452D,"Toxic effect of venom of hornets, self-harm, subs","Toxic effect of venom of hornets, intentional self-harm, subsequent encounter","Toxic effect of venom of hornets, intentional self-harm"
T63452S,"Toxic effect of venom of hornets, self-harm, sequela","Toxic effect of venom of hornets, intentional self-harm, sequela","Toxic effect of venom of hornets, intentional self-harm"
T63453A,"Toxic effect of venom of hornets, assault, initial encounter","Toxic effect of venom of hornets, assault, initial encounter","Toxic effect of venom of hornets, assault"
T63453D,"Toxic effect of venom of hornets, assault, subs encntr","Toxic effect of venom of hornets, assault, subsequent encounter","Toxic effect of venom of hornets, assault"
T63453S,"Toxic effect of venom of hornets, assault, sequela","Toxic effect of venom of hornets, assault, sequela","Toxic effect of venom of hornets, assault"
T63454A,"Toxic effect of venom of hornets, undetermined, init encntr","Toxic effect of venom of hornets, undetermined, initial encounter","Toxic effect of venom of hornets, undetermined"
T63454D,"Toxic effect of venom of hornets, undetermined, subs encntr","Toxic effect of venom of hornets, undetermined, subsequent encounter","Toxic effect of venom of hornets, undetermined"
T63454S,"Toxic effect of venom of hornets, undetermined, sequela","Toxic effect of venom of hornets, undetermined, sequela","Toxic effect of venom of hornets, undetermined"
T63461A,"Toxic effect of venom of wasps, accidental, init","Toxic effect of venom of wasps, accidental (unintentional), initial encounter","Toxic effect of venom of wasps, accidental (unintentional)"
T63461D,"Toxic effect of venom of wasps, accidental, subs","Toxic effect of venom of wasps, accidental (unintentional), subsequent encounter","Toxic effect of venom of wasps, accidental (unintentional)"
T63461S,"Toxic effect of venom of wasps, accidental, sequela","Toxic effect of venom of wasps, accidental (unintentional), sequela","Toxic effect of venom of wasps, accidental (unintentional)"
T63462A,"Toxic effect of venom of wasps, intentional self-harm, init","Toxic effect of venom of wasps, intentional self-harm, initial encounter","Toxic effect of venom of wasps, intentional self-harm"
T63462D,"Toxic effect of venom of wasps, intentional self-harm, subs","Toxic effect of venom of wasps, intentional self-harm, subsequent encounter","Toxic effect of venom of wasps, intentional self-harm"
T63462S,"Toxic effect of venom of wasps, self-harm, sequela","Toxic effect of venom of wasps, intentional self-harm, sequela","Toxic effect of venom of wasps, intentional self-harm"
T63463A,"Toxic effect of venom of wasps, assault, initial encounter","Toxic effect of venom of wasps, assault, initial encounter","Toxic effect of venom of wasps, assault"
T63463D,"Toxic effect of venom of wasps, assault, subs encntr","Toxic effect of venom of wasps, assault, subsequent encounter","Toxic effect of venom of wasps, assault"
T63463S,"Toxic effect of venom of wasps, assault, sequela","Toxic effect of venom of wasps, assault, sequela","Toxic effect of venom of wasps, assault"
T63464A,"Toxic effect of venom of wasps, undetermined, init encntr","Toxic effect of venom of wasps, undetermined, initial encounter","Toxic effect of venom of wasps, undetermined"
T63464D,"Toxic effect of venom of wasps, undetermined, subs encntr","Toxic effect of venom of wasps, undetermined, subsequent encounter","Toxic effect of venom of wasps, undetermined"
T63464S,"Toxic effect of venom of wasps, undetermined, sequela","Toxic effect of venom of wasps, undetermined, sequela","Toxic effect of venom of wasps, undetermined"
T63481A,"Toxic effect of venom of arthropod, accidental, init","Toxic effect of venom of other arthropod, accidental (unintentional), initial encounter","Toxic effect of venom of other arthropod, accidental (unintentional)"
T63481D,"Toxic effect of venom of arthropod, accidental, subs","Toxic effect of venom of other arthropod, accidental (unintentional), subsequent encounter","Toxic effect of venom of other arthropod, accidental (unintentional)"
T63481S,"Toxic effect of venom of arthropod, accidental, sequela","Toxic effect of venom of other arthropod, accidental (unintentional), sequela","Toxic effect of venom of other arthropod, accidental (unintentional)"
T63482A,"Toxic effect of venom of arthropod, self-harm, init","Toxic effect of venom of other arthropod, intentional self-harm, initial encounter","Toxic effect of venom of other arthropod, intentional self-harm"
T63482D,"Toxic effect of venom of arthropod, self-harm, subs","Toxic effect of venom of other arthropod, intentional self-harm, subsequent encounter","Toxic effect of venom of other arthropod, intentional self-harm"
T63482S,"Toxic effect of venom of arthropod, self-harm, sequela","Toxic effect of venom of other arthropod, intentional self-harm, sequela","Toxic effect of venom of other arthropod, intentional self-harm"
T63483A,"Toxic effect of venom of oth arthropod, assault, init encntr","Toxic effect of venom of other arthropod, assault, initial encounter","Toxic effect of venom of other arthropod, assault"
T63483D,"Toxic effect of venom of oth arthropod, assault, subs encntr","Toxic effect of venom of other arthropod, assault, subsequent encounter","Toxic effect of venom of other arthropod, assault"
T63483S,"Toxic effect of venom of other arthropod, assault, sequela","Toxic effect of venom of other arthropod, assault, sequela","Toxic effect of venom of other arthropod, assault"
T63484A,"Toxic effect of venom of oth arthropod, undetermined, init","Toxic effect of venom of other arthropod, undetermined, initial encounter","Toxic effect of venom of other arthropod, undetermined"
T63484D,"Toxic effect of venom of oth arthropod, undetermined, subs","Toxic effect of venom of other arthropod, undetermined, subsequent encounter","Toxic effect of venom of other arthropod, undetermined"
T63484S,"Toxic effect of venom of arthropod, undetermined, sequela","Toxic effect of venom of other arthropod, undetermined, sequela","Toxic effect of venom of other arthropod, undetermined"
T63511A,"Toxic effect of contact w stingray, accidental, init","Toxic effect of contact with stingray, accidental (unintentional), initial encounter","Toxic effect of contact with stingray, accidental (unintentional)"
T63511D,"Toxic effect of contact w stingray, accidental, subs","Toxic effect of contact with stingray, accidental (unintentional), subsequent encounter","Toxic effect of contact with stingray, accidental (unintentional)"
T63511S,"Toxic effect of contact w stingray, accidental, sequela","Toxic effect of contact with stingray, accidental (unintentional), sequela","Toxic effect of contact with stingray, accidental (unintentional)"
T63512A,"Toxic effect of contact w stingray, self-harm, init","Toxic effect of contact with stingray, intentional self-harm, initial encounter","Toxic effect of contact with stingray, intentional self-harm"
T63512D,"Toxic effect of contact w stingray, self-harm, subs","Toxic effect of contact with stingray, intentional self-harm, subsequent encounter","Toxic effect of contact with stingray, intentional self-harm"
T63512S,"Toxic effect of contact w stingray, self-harm, sequela","Toxic effect of contact with stingray, intentional self-harm, sequela","Toxic effect of contact with stingray, intentional self-harm"
T63513A,"Toxic effect of contact with stingray, assault, init encntr","Toxic effect of contact with stingray, assault, initial encounter","Toxic effect of contact with stingray, assault"
T63513D,"Toxic effect of contact with stingray, assault, subs encntr","Toxic effect of contact with stingray, assault, subsequent encounter","Toxic effect of contact with stingray, assault"
T63513S,"Toxic effect of contact with stingray, assault, sequela","Toxic effect of contact with stingray, assault, sequela","Toxic effect of contact with stingray, assault"
T63514A,"Toxic effect of contact w stingray, undetermined, init","Toxic effect of contact with stingray, undetermined, initial encounter","Toxic effect of contact with stingray, undetermined"
T63514D,"Toxic effect of contact w stingray, undetermined, subs","Toxic effect of contact with stingray, undetermined, subsequent encounter","Toxic effect of contact with stingray, undetermined"
T63514S,"Toxic effect of contact with stingray, undetermined, sequela","Toxic effect of contact with stingray, undetermined, sequela","Toxic effect of contact with stingray, undetermined"
T63591A,"Toxic effect of contact w oth venomous fish, acc, init","Toxic effect of contact with other venomous fish, accidental (unintentional), initial encounter","Toxic effect of contact with other venomous fish, accidental (unintentional)"
T63591D,"Toxic effect of contact w oth venomous fish, acc, subs","Toxic effect of contact with other venomous fish, accidental (unintentional), subsequent encounter","Toxic effect of contact with other venomous fish, accidental (unintentional)"
T63591S,"Toxic effect of contact w oth venomous fish, acc, sequela","Toxic effect of contact with other venomous fish, accidental (unintentional), sequela","Toxic effect of contact with other venomous fish, accidental (unintentional)"
T63592A,"Toxic effect of contact w oth venomous fish, self-harm, init","Toxic effect of contact with other venomous fish, intentional self-harm, initial encounter","Toxic effect of contact with other venomous fish, intentional self-harm"
T63592D,"Toxic effect of contact w oth venomous fish, self-harm, subs","Toxic effect of contact with other venomous fish, intentional self-harm, subsequent encounter","Toxic effect of contact with other venomous fish, intentional self-harm"
T63592S,"Toxic effect of contact w oth venom fish, slf-hrm, sequela","Toxic effect of contact with other venomous fish, intentional self-harm, sequela","Toxic effect of contact with other venomous fish, intentional self-harm"
T63593A,"Toxic effect of contact w oth venomous fish, assault, init","Toxic effect of contact with other venomous fish, assault, initial encounter","Toxic effect of contact with other venomous fish, assault"
T63593D,"Toxic effect of contact w oth venomous fish, assault, subs","Toxic effect of contact with other venomous fish, assault, subsequent encounter","Toxic effect of contact with other venomous fish, assault"
T63593S,"Toxic effect of contact w oth venom fish, assault, sequela","Toxic effect of contact with other venomous fish, assault, sequela","Toxic effect of contact with other venomous fish, assault"
T63594A,"Toxic effect of contact w oth venomous fish, undet, init","Toxic effect of contact with other venomous fish, undetermined, initial encounter","Toxic effect of contact with other venomous fish, undetermined"
T63594D,"Toxic effect of contact w oth venomous fish, undet, subs","Toxic effect of contact with other venomous fish, undetermined, subsequent encounter","Toxic effect of contact with other venomous fish, undetermined"
T63594S,"Toxic effect of contact w oth venomous fish, undet, sequela","Toxic effect of contact with other venomous fish, undetermined, sequela","Toxic effect of contact with other venomous fish, undetermined"
T63611A,"Toxic effect of contact w Portugese Man-o-war, acc, init","Toxic effect of contact with Portugese Man-o-war, accidental (unintentional), initial encounter","Toxic effect of contact with Portugese Man-o-war, accidental (unintentional)"
T63611D,"Toxic effect of contact w Portugese Man-o-war, acc, subs","Toxic effect of contact with Portugese Man-o-war, accidental (unintentional), subsequent encounter","Toxic effect of contact with Portugese Man-o-war, accidental (unintentional)"
T63611S,"Toxic effect of contact w Portugese Man-o-war, acc, sequela","Toxic effect of contact with Portugese Man-o-war, accidental (unintentional), sequela","Toxic effect of contact with Portugese Man-o-war, accidental (unintentional)"
T63612A,"Toxic effect of contact w Portugese Man-o-war, slf-hrm, init","Toxic effect of contact with Portugese Man-o-war, intentional self-harm, initial encounter","Toxic effect of contact with Portugese Man-o-war, intentional self-harm"
T63612D,"Toxic effect of contact w Portugese Man-o-war, slf-hrm, subs","Toxic effect of contact with Portugese Man-o-war, intentional self-harm, subsequent encounter","Toxic effect of contact with Portugese Man-o-war, intentional self-harm"
T63612S,"Toxic effect of cntct w Portugese Man-o-war, slf-hrm, sqla","Toxic effect of contact with Portugese Man-o-war, intentional self-harm, sequela","Toxic effect of contact with Portugese Man-o-war, intentional self-harm"
T63613A,"Toxic effect of contact w Portugese Man-o-war, assault, init","Toxic effect of contact with Portugese Man-o-war, assault, initial encounter","Toxic effect of contact with Portugese Man-o-war, assault"
T63613D,"Toxic effect of contact w Portugese Man-o-war, assault, subs","Toxic effect of contact with Portugese Man-o-war, assault, subsequent encounter","Toxic effect of contact with Portugese Man-o-war, assault"
T63613S,"Toxic effect of cntct w Portugese Man-o-war, asslt, sequela","Toxic effect of contact with Portugese Man-o-war, assault, sequela","Toxic effect of contact with Portugese Man-o-war, assault"
T63614A,"Toxic effect of contact w Portugese Man-o-war, undet, init","Toxic effect of contact with Portugese Man-o-war, undetermined, initial encounter","Toxic effect of contact with Portugese Man-o-war, undetermined"
T63614D,"Toxic effect of contact w Portugese Man-o-war, undet, subs","Toxic effect of contact with Portugese Man-o-war, undetermined, subsequent encounter","Toxic effect of contact with Portugese Man-o-war, undetermined"
T63614S,"Toxic effect of cntct w Portugese Man-o-war, undet, sequela","Toxic effect of contact with Portugese Man-o-war, undetermined, sequela","Toxic effect of contact with Portugese Man-o-war, undetermined"
T63621A,"Toxic effect of contact w oth jellyfish, accidental, init","Toxic effect of contact with other jellyfish, accidental (unintentional), initial encounter","Toxic effect of contact with other jellyfish, accidental (unintentional)"
T63621D,"Toxic effect of contact w oth jellyfish, accidental, subs","Toxic effect of contact with other jellyfish, accidental (unintentional), subsequent encounter","Toxic effect of contact with other jellyfish, accidental (unintentional)"
T63621S,"Toxic effect of contact w oth jellyfish, acc, sequela","Toxic effect of contact with other jellyfish, accidental (unintentional), sequela","Toxic effect of contact with other jellyfish, accidental (unintentional)"
T63622A,"Toxic effect of contact w oth jellyfish, self-harm, init","Toxic effect of contact with other jellyfish, intentional self-harm, initial encounter","Toxic effect of contact with other jellyfish, intentional self-harm"
T63622D,"Toxic effect of contact w oth jellyfish, self-harm, subs","Toxic effect of contact with other jellyfish, intentional self-harm, subsequent encounter","Toxic effect of contact with other jellyfish, intentional self-harm"
T63622S,"Toxic effect of contact w oth jellyfish, self-harm, sequela","Toxic effect of contact with other jellyfish, intentional self-harm, sequela","Toxic effect of contact with other jellyfish, intentional self-harm"
T63623A,"Toxic effect of contact w oth jellyfish, assault, init","Toxic effect of contact with other jellyfish, assault, initial encounter","Toxic effect of contact with other jellyfish, assault"
T63623D,"Toxic effect of contact w oth jellyfish, assault, subs","Toxic effect of contact with other jellyfish, assault, subsequent encounter","Toxic effect of contact with other jellyfish, assault"
T63623S,"Toxic effect of contact with oth jellyfish, assault, sequela","Toxic effect of contact with other jellyfish, assault, sequela","Toxic effect of contact with other jellyfish, assault"
T63624A,"Toxic effect of contact w oth jellyfish, undetermined, init","Toxic effect of contact with other jellyfish, undetermined, initial encounter","Toxic effect of contact with other jellyfish, undetermined"
T63624D,"Toxic effect of contact w oth jellyfish, undetermined, subs","Toxic effect of contact with other jellyfish, undetermined, subsequent encounter","Toxic effect of contact with other jellyfish, undetermined"
T63624S,"Toxic effect of contact w oth jellyfish, undet, sequela","Toxic effect of contact with other jellyfish, undetermined, sequela","Toxic effect of contact with other jellyfish, undetermined"
T63631A,"Toxic effect of contact w sea anemone, accidental, init","Toxic effect of contact with sea anemone, accidental (unintentional), initial encounter","Toxic effect of contact with sea anemone, accidental (unintentional)"
T63631D,"Toxic effect of contact w sea anemone, accidental, subs","Toxic effect of contact with sea anemone, accidental (unintentional), subsequent encounter","Toxic effect of contact with sea anemone, accidental (unintentional)"
T63631S,"Toxic effect of contact w sea anemone, accidental, sequela","Toxic effect of contact with sea anemone, accidental (unintentional), sequela","Toxic effect of contact with sea anemone, accidental (unintentional)"
T63632A,"Toxic effect of contact w sea anemone, self-harm, init","Toxic effect of contact with sea anemone, intentional self-harm, initial encounter","Toxic effect of contact with sea anemone, intentional self-harm"
T63632D,"Toxic effect of contact w sea anemone, self-harm, subs","Toxic effect of contact with sea anemone, intentional self-harm, subsequent encounter","Toxic effect of contact with sea anemone, intentional self-harm"
T63632S,"Toxic effect of contact w sea anemone, self-harm, sequela","Toxic effect of contact with sea anemone, intentional self-harm, sequela","Toxic effect of contact with sea anemone, intentional self-harm"
T63633A,"Toxic effect of contact w sea anemone, assault, init encntr","Toxic effect of contact with sea anemone, assault, initial encounter","Toxic effect of contact with sea anemone, assault"
T63633D,"Toxic effect of contact w sea anemone, assault, subs encntr","Toxic effect of contact with sea anemone, assault, subsequent encounter","Toxic effect of contact with sea anemone, assault"
T63633S,"Toxic effect of contact with sea anemone, assault, sequela","Toxic effect of contact with sea anemone, assault, sequela","Toxic effect of contact with sea anemone, assault"
T63634A,"Toxic effect of contact w sea anemone, undetermined, init","Toxic effect of contact with sea anemone, undetermined, initial encounter","Toxic effect of contact with sea anemone, undetermined"
T63634D,"Toxic effect of contact w sea anemone, undetermined, subs","Toxic effect of contact with sea anemone, undetermined, subsequent encounter","Toxic effect of contact with sea anemone, undetermined"
T63634S,"Toxic effect of contact w sea anemone, undetermined, sequela","Toxic effect of contact with sea anemone, undetermined, sequela","Toxic effect of contact with sea anemone, undetermined"
T63691A,"Toxic effect of cntct w oth venom marine animals, acc, init","Toxic effect of contact with other venomous marine animals, accidental (unintentional), initial encounter","Toxic effect of contact with other venomous marine animals, accidental (unintentional)"
T63691D,"Toxic effect of cntct w oth venom marine animals, acc, subs","Toxic effect of contact with other venomous marine animals, accidental (unintentional), subsequent encounter","Toxic effect of contact with other venomous marine animals, accidental (unintentional)"
T63691S,"Toxic effect of cntct w oth venom marine animals, acc, sqla","Toxic effect of contact with other venomous marine animals, accidental (unintentional), sequela","Toxic effect of contact with other venomous marine animals, accidental (unintentional)"
T63692A,"Toxic eff of cntct w oth venom marine animals, slf-hrm, init","Toxic effect of contact with other venomous marine animals, intentional self-harm, initial encounter","Toxic effect of contact with other venomous marine animals, intentional self-harm"
T63692D,"Toxic eff of cntct w oth venom marine animals, slf-hrm, subs","Toxic effect of contact with other venomous marine animals, intentional self-harm, subsequent encounter","Toxic effect of contact with other venomous marine animals, intentional self-harm"
T63692S,"Toxic eff of cntct w oth venom marine animals, slf-hrm, sqla","Toxic effect of contact with other venomous marine animals, intentional self-harm, sequela","Toxic effect of contact with other venomous marine animals, intentional self-harm"
T63693A,"Toxic eff of cntct w oth venom marine animals, asslt, init","Toxic effect of contact with other venomous marine animals, assault, initial encounter","Toxic effect of contact with other venomous marine animals, assault"
T63693D,"Toxic eff of cntct w oth venom marine animals, asslt, subs","Toxic effect of contact with other venomous marine animals, assault, subsequent encounter","Toxic effect of contact with other venomous marine animals, assault"
T63693S,"Toxic eff of cntct w oth venom marine animals, asslt, sqla","Toxic effect of contact with other venomous marine animals, assault, sequela","Toxic effect of contact with other venomous marine animals, assault"
T63694A,"Toxic eff of cntct w oth venom marine animals, undet, init","Toxic effect of contact with other venomous marine animals, undetermined, initial encounter","Toxic effect of contact with other venomous marine animals, undetermined"
T63694D,"Toxic eff of cntct w oth venom marine animals, undet, subs","Toxic effect of contact with other venomous marine animals, undetermined, subsequent encounter","Toxic effect of contact with other venomous marine animals, undetermined"
T63694S,"Toxic eff of cntct w oth venom marine animals, undet, sqla","Toxic effect of contact with other venomous marine animals, undetermined, sequela","Toxic effect of contact with other venomous marine animals, undetermined"
T63711A,"Toxic effect of contact w venomous marine plant, acc, init","Toxic effect of contact with venomous marine plant, accidental (unintentional), initial encounter","Toxic effect of contact with venomous marine plant, accidental (unintentional)"
T63711D,"Toxic effect of contact w venomous marine plant, acc, subs","Toxic effect of contact with venomous marine plant, accidental (unintentional), subsequent encounter","Toxic effect of contact with venomous marine plant, accidental (unintentional)"
T63711S,"Toxic effect of contact w venom marine plant, acc, sequela","Toxic effect of contact with venomous marine plant, accidental (unintentional), sequela","Toxic effect of contact with venomous marine plant, accidental (unintentional)"
T63712A,"Toxic effect of contact w venom marine plant, slf-hrm, init","Toxic effect of contact with venomous marine plant, intentional self-harm, initial encounter","Toxic effect of contact with venomous marine plant, intentional self-harm"
T63712D,"Toxic effect of contact w venom marine plant, slf-hrm, subs","Toxic effect of contact with venomous marine plant, intentional self-harm, subsequent encounter","Toxic effect of contact with venomous marine plant, intentional self-harm"
T63712S,"Toxic effect of cntct w venom marine plant, slf-hrm, sequela","Toxic effect of contact with venomous marine plant, intentional self-harm, sequela","Toxic effect of contact with venomous marine plant, intentional self-harm"
T63713A,"Toxic effect of contact w venom marine plant, assault, init","Toxic effect of contact with venomous marine plant, assault, initial encounter","Toxic effect of contact with venomous marine plant, assault"
T63713D,"Toxic effect of contact w venom marine plant, assault, subs","Toxic effect of contact with venomous marine plant, assault, subsequent encounter","Toxic effect of contact with venomous marine plant, assault"
T63713S,"Toxic effect of contact w venom marine plant, asslt, sequela","Toxic effect of contact with venomous marine plant, assault, sequela","Toxic effect of contact with venomous marine plant, assault"
T63714A,"Toxic effect of contact w venomous marine plant, undet, init","Toxic effect of contact with venomous marine plant, undetermined, initial encounter","Toxic effect of contact with venomous marine plant, undetermined"
T63714D,"Toxic effect of contact w venomous marine plant, undet, subs","Toxic effect of contact with venomous marine plant, undetermined, subsequent encounter","Toxic effect of contact with venomous marine plant, undetermined"
T63714S,"Toxic effect of contact w venom marine plant, undet, sequela","Toxic effect of contact with venomous marine plant, undetermined, sequela","Toxic effect of contact with venomous marine plant, undetermined"
T63791A,"Toxic effect of contact w oth venomous plant, acc, init","Toxic effect of contact with other venomous plant, accidental (unintentional), initial encounter","Toxic effect of contact with other venomous plant, accidental (unintentional)"
T63791D,"Toxic effect of contact w oth venomous plant, acc, subs","Toxic effect of contact with other venomous plant, accidental (unintentional), subsequent encounter","Toxic effect of contact with other venomous plant, accidental (unintentional)"
T63791S,"Toxic effect of contact w oth venomous plant, acc, sequela","Toxic effect of contact with other venomous plant, accidental (unintentional), sequela","Toxic effect of contact with other venomous plant, accidental (unintentional)"
T63792A,"Toxic effect of contact w oth venomous plant, slf-hrm, init","Toxic effect of contact with other venomous plant, intentional self-harm, initial encounter","Toxic effect of contact with other venomous plant, intentional self-harm"
T63792D,"Toxic effect of contact w oth venomous plant, slf-hrm, subs","Toxic effect of contact with other venomous plant, intentional self-harm, subsequent encounter","Toxic effect of contact with other venomous plant, intentional self-harm"
T63792S,"Toxic effect of contact w oth venom plant, slf-hrm, sequela","Toxic effect of contact with other venomous plant, intentional self-harm, sequela","Toxic effect of contact with other venomous plant, intentional self-harm"
T63793A,"Toxic effect of contact w oth venomous plant, assault, init","Toxic effect of contact with other venomous plant, assault, initial encounter","Toxic effect of contact with other venomous plant, assault"
T63793D,"Toxic effect of contact w oth venomous plant, assault, subs","Toxic effect of contact with other venomous plant, assault, subsequent encounter","Toxic effect of contact with other venomous plant, assault"
T63793S,"Toxic effect of contact w oth venom plant, assault, sequela","Toxic effect of contact with other venomous plant, assault, sequela","Toxic effect of contact with other venomous plant, assault"
T63794A,"Toxic effect of contact w oth venomous plant, undet, init","Toxic effect of contact with other venomous plant, undetermined, initial encounter","Toxic effect of contact with other venomous plant, undetermined"
T63794D,"Toxic effect of contact w oth venomous plant, undet, subs","Toxic effect of contact with other venomous plant, undetermined, subsequent encounter","Toxic effect of contact with other venomous plant, undetermined"
T63794S,"Toxic effect of contact w oth venomous plant, undet, sequela","Toxic effect of contact with other venomous plant, undetermined, sequela","Toxic effect of contact with other venomous plant, undetermined"
T63811A,"Toxic effect of contact w venomous frog, accidental, init","Toxic effect of contact with venomous frog, accidental (unintentional), initial encounter","Toxic effect of contact with venomous frog, accidental (unintentional)"
T63811D,"Toxic effect of contact w venomous frog, accidental, subs","Toxic effect of contact with venomous frog, accidental (unintentional), subsequent encounter","Toxic effect of contact with venomous frog, accidental (unintentional)"
T63811S,"Toxic effect of contact w venomous frog, acc, sequela","Toxic effect of contact with venomous frog, accidental (unintentional), sequela","Toxic effect of contact with venomous frog, accidental (unintentional)"
T63812A,"Toxic effect of contact w venomous frog, self-harm, init","Toxic effect of contact with venomous frog, intentional self-harm, initial encounter","Toxic effect of contact with venomous frog, intentional self-harm"
T63812D,"Toxic effect of contact w venomous frog, self-harm, subs","Toxic effect of contact with venomous frog, intentional self-harm, subsequent encounter","Toxic effect of contact with venomous frog, intentional self-harm"
